uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,easting,northing,utmZone,elevation,elevationUncertainty,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana
5b331ab6-70ba-41c1-8d62-9226c085c45a,BART_042.basePlot.vst,2015-06-06,vst_BART_2015,D01,BART,BART_042,fc871354fbf5b2b8279f82b7e40032d2,68d6963781c783a82f35ef6a847dbac3,tower,deciduousForest,44.060186,-71.288047,WGS84,316741.73,4881102.89,19N,288.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
190d4443-c324-41b2-b898-c200fedb4c8b,BART_047.basePlot.vst,2015-07-16,vst_BART_2015,D01,BART,BART_047,fded07b2e763e3b084f1e15cf9e3120f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.064958,-71.290866,WGS84,316530.69,4881639.21,19N,266.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
6fe52189-18f0-4995-9533-06944caa90bd,BART_047.basePlot.vst,2015-07-21,vst_BART_2015,D01,BART,BART_047,fded07b2e763e3b084f1e15cf9e3120f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.064958,-71.290866,WGS84,316530.69,4881639.21,19N,266.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
988c9876-4358-4b85-a412-3ae1de7844f6,BART_034.basePlot.vst,2015-07-22,vst_BART_2015,D01,BART,BART_034,ee812cb54b2e0419496295af6a99c3dd,00dcd884fa3679b510ba68961ca9637c,tower,mixedForest,44.064283,-71.285609,WGS84,316949.64,4881552.53,19N,267.5,0.3,NA,NA,NA,NA,NA,NA,800,400,800
e8dd8847-5983-42e5-b17a-19e33bf55441,BART_041.basePlot.vst,2015-07-22,vst_BART_2015,D01,BART,BART_041,68d6963781c783a82f35ef6a847dbac3,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.06534,-71.285606,WGS84,316953.13,4881669.93,19N,260.7,0.4,NA,NA,NA,NA,NA,NA,800,400,800
75030a6f-5dee-4945-b401-e67f364ea398,BART_033.basePlot.vst,2015-07-22,vst_BART_2015,D01,BART,BART_033,fded07b2e763e3b084f1e15cf9e3120f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.063204,-71.283666,WGS84,317101.93,4881428.37,19N,273.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
f1f4bbb1-ca71-4084-bb06-e5e1b880bccb,BART_041.basePlot.vst,2015-07-22,vst_BART_2015,D01,BART,BART_041,ee812cb54b2e0419496295af6a99c3dd,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.06534,-71.285606,WGS84,316953.13,4881669.93,19N,260.7,0.4,NA,NA,NA,NA,NA,NA,800,400,800
e52784af-e75d-4643-84ff-ea0473e461de,BART_070.basePlot.vst,2015-07-23,vst_BART_2015,D01,BART,BART_070,ee812cb54b2e0419496295af6a99c3dd,41e2e415cc3c6d2d1a79b3e73fa8def7,tower,mixedForest,44.064339,-71.281445,WGS84,317283.3,4881549.5,19N,249.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
d56fe4c2-af29-428b-8c74-cae326d89be0,BART_033.basePlot.vst,2015-07-23,vst_BART_2015,D01,BART,BART_033,fded07b2e763e3b084f1e15cf9e3120f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.063204,-71.283666,WGS84,317101.93,4881428.37,19N,273.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
c28cd9f6-0204-42ef-bcbc-2a0d296afa47,BART_073.basePlot.vst,2015-07-28,vst_BART_2015,D01,BART,BART_073,fded07b2e763e3b084f1e15cf9e3120f,68d6963781c783a82f35ef6a847dbac3,tower,mixedForest,44.06477,-71.28861,WGS84,316710.79,4881613.3,19N,280.7,0.3,NA,NA,NA,NA,NA,NA,800,100,800
2537a515-2a93-4fb1-bf59-62d3e6038ad5,BART_040.basePlot.vst,2015-07-28,vst_BART_2015,D01,BART,BART_040,fded07b2e763e3b084f1e15cf9e3120f,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.065761,-71.291993,WGS84,316442.91,4881730.91,19N,260.5,0.3,NA,NA,NA,NA,NA,NA,800,100,800
d5a05917-7bf2-43a2-a044-0cf3d0ce5075,BART_040.basePlot.vst,2015-07-29,vst_BART_2015,D01,BART,BART_040,fded07b2e763e3b084f1e15cf9e3120f,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.065761,-71.291993,WGS84,316442.91,4881730.91,19N,260.5,0.3,NA,NA,NA,NA,NA,NA,800,100,800
78c93440-35d8-4206-9281-2694fd67c8de,BART_071.basePlot.vst,2015-08-04,vst_BART_2015,D01,BART,BART_071,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
8a4c4b50-00f2-4faf-bec3-71be7f418da0,BART_051.basePlot.vst,2015-08-04,vst_BART_2015,D01,BART,BART_051,3be9691fc06e125e6c2b316fc6c6be4b,00dcd884fa3679b510ba68961ca9637c,tower,deciduousForest,44.062849,-71.287737,WGS84,316774.78,4881397.99,19N,280,0.4,NA,NA,NA,NA,NA,NA,800,100,800
24a18a02-3d19-45a1-88c6-ade5cc9f3ed2,BART_039.basePlot.vst,2015-08-04,vst_BART_2015,D01,BART,BART_039,fc871354fbf5b2b8279f82b7e40032d2,00dcd884fa3679b510ba68961ca9637c,tower,deciduousForest,44.063683,-71.288953,WGS84,316679.96,4881493.33,19N,274.1,0.2,NA,NA,NA,NA,NA,NA,800,400,800
092bccf6-a916-4b83-8d8c-dc68f9c1ce1a,BART_071.basePlot.vst,2015-08-04,vst_BART_2015,D01,BART,BART_071,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
b78eb170-87f7-47fb-9bfb-078244c3a2e9,BART_039.basePlot.vst,2015-08-04,vst_BART_2015,D01,BART,BART_039,3be9691fc06e125e6c2b316fc6c6be4b,00dcd884fa3679b510ba68961ca9637c,tower,deciduousForest,44.063683,-71.288953,WGS84,316679.96,4881493.33,19N,274.1,0.2,NA,NA,NA,NA,NA,NA,800,400,800
5a92f58a-082f-46e4-a55c-13090c07be39,BART_032.basePlot.vst,2015-08-05,vst_BART_2015,D01,BART,BART_032,68d699c2b09c95cbce509408570754b7,00dcd884fa3679b510ba68961ca9637c,tower,deciduousForest,44.067479,-71.287582,WGS84,316801.48,4881911.91,19N,245.4,0.3,NA,NA,NA,NA,NA,NA,800,100,800
510885be-71d5-4783-9592-51f69e045489,BART_071.basePlot.vst,2015-08-05,vst_BART_2015,D01,BART,BART_071,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
f58af446-587a-4edd-9284-bcc3e99c95d5,BART_050.basePlot.vst,2015-08-05,vst_BART_2015,D01,BART,BART_050,68d699c2b09c95cbce509408570754b7,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.061507,-71.2877,WGS84,316773.6,4881248.85,19N,287.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
8d5da094-b0d8-4926-9703-66f63eb7b58e,BART_071.basePlot.vst,2015-08-05,vst_BART_2015,D01,BART,BART_071,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
7c199d3b-04af-4991-bd30-e9bded1d396a,BART_042.basePlot.vst,2015-08-06,vst_BART_2015,D01,BART,BART_042,fc871354fbf5b2b8279f82b7e40032d2,68d6963781c783a82f35ef6a847dbac3,tower,deciduousForest,44.060186,-71.288047,WGS84,316741.73,4881102.89,19N,288.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
a0272c3e-db0a-4524-95ff-7a57cc8aa48c,BART_040.basePlot.vst,2015-08-10,vst_BART_2015,D01,BART,BART_040,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.065761,-71.291993,WGS84,316442.91,4881730.91,19N,260.5,0.3,NA,NA,NA,NA,NA,NA,800,800,800
73e81ee0-ab00-46e3-802b-e66550aebf1b,BART_071.basePlot.vst,2015-08-10,vst_BART_2015,D01,BART,BART_071,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,400,800
dffc1e31-9dc2-4480-9eb6-1b0931b8ba04,BART_032.basePlot.vst,2015-08-10,vst_BART_2015,D01,BART,BART_032,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.067479,-71.287582,WGS84,316801.48,4881911.91,19N,245.4,0.3,NA,NA,NA,NA,NA,NA,800,800,800
aa3cabbb-c14f-413a-94de-02d7869bf738,BART_071.basePlot.vst,2015-08-10,vst_BART_2015,D01,BART,BART_071,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,800,800
8f34a8c4-24cb-49da-8790-220f3f610c8d,BART_075.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_075,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.059135,-71.286503,WGS84,316862.16,4880982.72,19N,297.1,0.3,NA,NA,NA,NA,NA,NA,800,800,800
126898f5-135f-422f-870d-897cd2573c2a,BART_042.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_042,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.060186,-71.288047,WGS84,316741.73,4881102.89,19N,288.8,0.2,NA,NA,NA,NA,NA,NA,800,800,800
698d342b-a701-4c3a-b70e-cee05cfd8ed6,BART_073.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_073,3be9691fc06e125e6c2b316fc6c6be4b,d9436f48cd2b0b8f203c6c0125e23a8f,tower,mixedForest,44.06477,-71.28861,WGS84,316710.79,4881613.3,19N,280.7,0.3,NA,NA,NA,NA,NA,NA,800,800,800
adee918d-614e-4fe5-8e55-2888e0b44d13,BART_039.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_039,ee812cb54b2e0419496295af6a99c3dd,8d6e06c36d180a9f5e15d5c752a03331,tower,deciduousForest,44.063683,-71.288953,WGS84,316679.96,4881493.33,19N,274.1,0.2,NA,NA,NA,NA,NA,NA,800,800,800
16e8f3f5-c64f-4a8a-b1bc-48d9f411c8e7,BART_040.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_040,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.065761,-71.291993,WGS84,316442.91,4881730.91,19N,260.5,0.3,NA,NA,NA,NA,NA,NA,800,800,800
db57b810-2a9e-4636-b1ef-5e1fdea7dbcd,BART_047.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_047,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.064958,-71.290866,WGS84,316530.69,4881639.21,19N,266.9,0.3,NA,NA,NA,NA,NA,NA,800,800,800
ef1fc028-079b-4739-bb37-6681cbbc6673,BART_075.basePlot.vst,2015-08-11,vst_BART_2015,D01,BART,BART_075,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.059135,-71.286503,WGS84,316862.16,4880982.72,19N,297.1,0.3,NA,NA,NA,NA,NA,NA,800,800,800
96109424-960c-4e9b-8cb5-cdcd2291e06b,BART_070.basePlot.vst,2015-08-12,vst_BART_2015,D01,BART,BART_070,3be9691fc06e125e6c2b316fc6c6be4b,68d6963781c783a82f35ef6a847dbac3,tower,mixedForest,44.064339,-71.281445,WGS84,317283.3,4881549.5,19N,249.8,0.2,NA,NA,NA,NA,NA,NA,800,800,800
998c4b82-9ba4-4b75-b2ff-d278643b6425,BART_050.basePlot.vst,2015-08-12,vst_BART_2015,D01,BART,BART_050,ee812cb54b2e0419496295af6a99c3dd,68d6963781c783a82f35ef6a847dbac3,tower,mixedForest,44.061507,-71.2877,WGS84,316773.6,4881248.85,19N,287.8,0.2,NA,NA,NA,NA,NA,NA,800,800,800
3aad8afe-c90c-4e3f-a2cf-d6842e929a54,BART_050.basePlot.vst,2015-08-12,vst_BART_2015,D01,BART,BART_050,ee812cb54b2e0419496295af6a99c3dd,68d6963781c783a82f35ef6a847dbac3,tower,mixedForest,44.061507,-71.2877,WGS84,316773.6,4881248.85,19N,287.8,0.2,NA,NA,NA,NA,NA,NA,800,800,800
c1a6d8b5-935b-4862-94c2-a1a8d20d429f,BART_070.basePlot.vst,2015-08-12,vst_BART_2015,D01,BART,BART_070,3be9691fc06e125e6c2b316fc6c6be4b,68d6963781c783a82f35ef6a847dbac3,tower,mixedForest,44.064339,-71.281445,WGS84,317283.3,4881549.5,19N,249.8,0.2,NA,NA,NA,NA,NA,NA,800,800,800
73327a64-0f43-4c50-b77b-e915a8fcd390,BART_075.basePlot.vst,2015-08-12,vst_BART_2015,D01,BART,BART_075,ee812cb54b2e0419496295af6a99c3dd,8d6e06c36d180a9f5e15d5c752a03331,tower,mixedForest,44.059135,-71.286503,WGS84,316862.16,4880982.72,19N,297.1,0.3,NA,NA,NA,NA,NA,NA,800,400,800
16461f34-02e0-4166-8f58-15295c1e2393,BART_033.basePlot.vst,2015-08-12,vst_BART_2015,D01,BART,BART_033,ee812cb54b2e0419496295af6a99c3dd,68d6963781c783a82f35ef6a847dbac3,tower,deciduousForest,44.063204,-71.283666,WGS84,317101.93,4881428.37,19N,273.5,0.2,NA,NA,NA,NA,NA,NA,800,800,800
2138e764-20f2-4920-887b-e0bf6e62940d,BART_046.basePlot.vst,2015-08-13,vst_BART_2015,D01,BART,BART_046,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.059946,-71.28541,WGS84,316952.2,4881070.37,19N,304.7,0.3,NA,NA,NA,NA,NA,NA,800,400,800
25bd11ab-d8d1-4d09-9fcf-4f4861cda843,BART_044.basePlot.vst,2015-08-24,vst_BART_2015,D01,BART,BART_044,ee812cb54b2e0419496295af6a99c3dd,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.061037,-71.284327,WGS84,317042.31,4881189.14,19N,302.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
aed93994-a715-478c-9ee5-aff6ab1200cc,BART_072.basePlot.vst,2015-08-24,vst_BART_2015,D01,BART,BART_072,ee812cb54b2e0419496295af6a99c3dd,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.060736,-71.286195,WGS84,316891.76,4881159.86,19N,296.6,0.3,NA,NA,NA,NA,NA,NA,800,40,800
a1b03bc9-be78-4eab-8655-de72f8a28f81,BART_037.basePlot.vst,2015-08-25,vst_BART_2015,D01,BART,BART_037,3be9691fc06e125e6c2b316fc6c6be4b,68d6963781c783a82f35ef6a847dbac3,tower,deciduousForest,44.061597,-71.283251,WGS84,317130.21,4881248.95,19N,292.5,0.2,NA,NA,NA,NA,NA,NA,800,400,800
53460395-b504-4f4d-bd77-a80562bef027,BART_074.basePlot.vst,2015-08-25,vst_BART_2015,D01,BART,BART_074,201239c79f68859821be3b816d69a79f,3be9691fc06e125e6c2b316fc6c6be4b,tower,mixedForest,44.060251,-71.283201,WGS84,317130.07,4881099.34,19N,310.8,0.2,NA,NA,NA,NA,NA,NA,800,100,800
fc62f03b-e671-41a3-bfda-efa4b68948b1,BART_044.basePlot.vst,2015-08-26,vst_BART_2015,D01,BART,BART_044,3be9691fc06e125e6c2b316fc6c6be4b,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.061037,-71.284327,WGS84,317042.31,4881189.14,19N,302.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
4fd33ba2-6f64-43f8-901a-799fcd6efa98,BART_044.basePlot.vst,2015-08-26,vst_BART_2015,D01,BART,BART_044,fded07b2e763e3b084f1e15cf9e3120f,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.061037,-71.284327,WGS84,317042.31,4881189.14,19N,302.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
1608ce88-1013-42aa-af45-fc81c0f8f335,BART_036.basePlot.vst,2015-08-26,vst_BART_2015,D01,BART,BART_036,3be9691fc06e125e6c2b316fc6c6be4b,caec9737320af922f669463cb0115b04,tower,deciduousForest,44.06208,-71.285876,WGS84,316921.46,4881308.43,19N,293.2,0.3,NA,NA,NA,NA,NA,NA,800,100,800
02c911cd-5a3c-458c-87a4-be9aef3a1e3a,BART_037.basePlot.vst,2015-08-26,vst_BART_2015,D01,BART,BART_037,3be9691fc06e125e6c2b316fc6c6be4b,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.061597,-71.283251,WGS84,317130.21,4881248.95,19N,292.5,0.2,NA,NA,NA,NA,NA,NA,800,400,800
dad66701-07fc-47e6-8f25-2b2cd9e84ecc,BART_037.basePlot.vst,2015-08-27,vst_BART_2015,D01,BART,BART_037,352bf92fef709919c49b8bf3805baa96,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.061597,-71.283251,WGS84,317130.21,4881248.95,19N,292.5,0.2,NA,NA,NA,NA,NA,NA,800,400,800
f8718ed4-1a1d-4623-9c4c-2011f0ae7cc9,BART_073.basePlot.vst,2015-08-27,vst_BART_2015,D01,BART,BART_073,3be9691fc06e125e6c2b316fc6c6be4b,3be9691fc06e125e6c2b316fc6c6be4b,tower,mixedForest,44.06477,-71.28861,WGS84,316710.79,4881613.3,19N,280.7,0.3,NA,NA,NA,NA,NA,NA,800,100,800
bbc84169-52f3-41b8-b253-917c8598533e,BART_040.basePlot.vst,2015-08-27,vst_BART_2015,D01,BART,BART_040,201239c79f68859821be3b816d69a79f,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.065761,-71.291993,WGS84,316442.91,4881730.91,19N,260.5,0.3,NA,NA,NA,NA,NA,NA,800,100,800
e9569b04-4b04-4974-9118-1adbf16d9e80,BART_073.basePlot.vst,2015-08-27,vst_BART_2015,D01,BART,BART_073,3be9691fc06e125e6c2b316fc6c6be4b,26dcb1fe7982e16b6df3b82cf23ea9b6,tower,mixedForest,44.06477,-71.28861,WGS84,316710.79,4881613.3,19N,280.7,0.3,NA,NA,NA,NA,NA,NA,800,100,800
065e1eb3-0b41-47bb-9714-1643a3de5bb3,BART_074.basePlot.vst,2015-08-27,vst_BART_2015,D01,BART,BART_074,e8a5f5431a95ee5938eaeb1497dd75da,3be9691fc06e125e6c2b316fc6c6be4b,tower,mixedForest,44.060251,-71.283201,WGS84,317130.07,4881099.34,19N,310.8,0.2,NA,NA,NA,NA,NA,NA,800,100,800
5edda15a-f3fc-4594-ad03-8aebc880edcf,BART_042.basePlot.vst,2015-08-31,vst_BART_2015,D01,BART,BART_042,fded07b2e763e3b084f1e15cf9e3120f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.060186,-71.288047,WGS84,316741.73,4881102.89,19N,288.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
57c59e25-14f8-47b7-9127-6776ac0b9b72,BART_075.basePlot.vst,2015-08-31,vst_BART_2015,D01,BART,BART_075,352bf92fef709919c49b8bf3805baa96,3be9691fc06e125e6c2b316fc6c6be4b,tower,mixedForest,44.059135,-71.286503,WGS84,316862.16,4880982.72,19N,297.1,0.3,NA,NA,NA,NA,NA,NA,800,400,800
cd157dc1-3bb3-4679-bc01-3c791166e8b2,BART_072.basePlot.vst,2015-09-01,vst_BART_2015,D01,BART,BART_072,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.060736,-71.286195,WGS84,316891.76,4881159.86,19N,296.6,0.3,NA,NA,NA,NA,NA,NA,800,40,800
921b4fb9-bbf8-473c-bea8-ae81763a73dd,BART_072.basePlot.vst,2015-09-01,vst_BART_2015,D01,BART,BART_072,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.060736,-71.286195,WGS84,316891.76,4881159.86,19N,296.6,0.3,NA,NA,NA,NA,NA,NA,800,40,800
d0f92e16-bab7-47fb-a37f-4dc79aeb16df,BART_036.basePlot.vst,2015-09-01,vst_BART_2015,D01,BART,BART_036,3be9691fc06e125e6c2b316fc6c6be4b,41e2e415cc3c6d2d1a79b3e73fa8def7,tower,deciduousForest,44.06208,-71.285876,WGS84,316921.46,4881308.43,19N,293.2,0.3,NA,NA,NA,NA,NA,NA,800,100,800
d648a24e-d881-4d23-a8da-68ae7f4eef0f,BART_046.basePlot.vst,2015-09-01,vst_BART_2015,D01,BART,BART_046,352bf92fef709919c49b8bf3805baa96,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.059946,-71.28541,WGS84,316952.2,4881070.37,19N,304.7,0.3,NA,NA,NA,NA,NA,NA,800,400,800
fe372149-689e-4f50-a33e-377d47cd1656,BART_040.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_040,fc871354fbf5b2b8279f82b7e40032d2,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.065761,-71.291993,WGS84,316442.91,4881730.91,19N,260.5,0.3,NA,NA,NA,NA,NA,NA,800,100,800
823853cb-636b-463c-a33a-96bf78413758,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,201239c79f68859821be3b816d69a79f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.06534,-71.285606,WGS84,316953.13,4881669.93,19N,260.7,0.4,NA,NA,NA,NA,NA,NA,800,400,800
11695098-432a-43f3-81e6-2efb2a097249,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,3be9691fc06e125e6c2b316fc6c6be4b,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.062849,-71.287737,WGS84,316774.78,4881397.99,19N,280,0.4,NA,NA,NA,NA,NA,NA,800,100,800
c0df5461-5b71-4ca2-a752-c52b33639cd1,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,3be9691fc06e125e6c2b316fc6c6be4b,3be9691fc06e125e6c2b316fc6c6be4b,tower,deciduousForest,44.063683,-71.288953,WGS84,316679.96,4881493.33,19N,274.1,0.2,NA,NA,NA,NA,NA,NA,800,100,800
947821bc-9a35-4125-9f0b-39c405ab70a8,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,00dcd884fa3679b510ba68961ca9637c,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,44.061507,-71.2877,WGS84,316773.6,4881248.85,19N,287.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
90b0bd3e-d039-4904-84ff-0be17fe54c0e,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,3be9691fc06e125e6c2b316fc6c6be4b,8d6e06c36d180a9f5e15d5c752a03331,tower,mixedForest,44.061507,-71.2877,WGS84,316773.6,4881248.85,19N,287.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
82c4df3a-b902-48f8-b4cd-510dd81eae22,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,201239c79f68859821be3b816d69a79f,8d6e06c36d180a9f5e15d5c752a03331,tower,deciduousForest,44.06534,-71.285606,WGS84,316953.13,4881669.93,19N,260.7,0.4,NA,NA,NA,NA,NA,NA,800,400,800
829bb8d9-11ed-4320-b479-fed7d40ef05f,BART_047.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_047,201239c79f68859821be3b816d69a79f,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,deciduousForest,44.064958,-71.290866,WGS84,316530.69,4881639.21,19N,266.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
ecdf17c1-d9f5-46c2-84b2-eeff103417cf,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,fded07b2e763e3b084f1e15cf9e3120f,3be9691fc06e125e6c2b316fc6c6be4b,tower,mixedForest,44.064283,-71.285609,WGS84,316949.64,4881552.53,19N,267.5,0.3,NA,NA,NA,NA,NA,NA,800,400,800
7c0d9cde-fb68-4ada-a0e4-0d98f8289217,BART_033.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_033,3be9691fc06e125e6c2b316fc6c6be4b,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.063204,-71.283666,WGS84,317101.93,4881428.37,19N,273.5,0.2,NA,NA,NA,NA,NA,NA,800,100,800
92ce0f04-f4a0-4faf-b552-f57eda276b05,BART_047.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_047,201239c79f68859821be3b816d69a79f,68d699c2b09c95cbce509408570754b7,tower,deciduousForest,44.064958,-71.290866,WGS84,316530.69,4881639.21,19N,266.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
b6a1ed81-499b-4cbd-9e95-f6d16fcd99cf,BART_070.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_070,fc871354fbf5b2b8279f82b7e40032d2,fc871354fbf5b2b8279f82b7e40032d2,tower,mixedForest,44.064339,-71.281445,WGS84,317283.3,4881549.5,19N,249.8,0.2,NA,NA,NA,NA,NA,NA,800,400,800
2d588902-b970-4bbb-9085-0a7d252bf304,BART_032.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_032,201239c79f68859821be3b816d69a79f,d9436f48cd2b0b8f203c6c0125e23a8f,tower,deciduousForest,44.067479,-71.287582,WGS84,316801.48,4881911.91,19N,245.4,0.3,NA,NA,NA,NA,NA,NA,800,100,800
3ff6e9ce-4f65-493d-90ba-6f6372706697,BART_071.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_071,201239c79f68859821be3b816d69a79f,201239c79f68859821be3b816d69a79f,tower,mixedForest,44.067946,-71.29062,WGS84,316559.62,4881970.54,19N,256.5,0.2,NA,NA,NA,NA,NA,NA,800,800,800
febb6616-8cc3-42ff-9e70-6679f6a8da53,BART_032.basePlot.vst,2015-09-04,vst_BART_2015,D01,BART,BART_032,201239c79f68859821be3b816d69a79f,201239c79f68859821be3b816d69a79f,tower,deciduousForest,44.067479,-71.287582,WGS84,316801.48,4881911.91,19N,245.4,0.3,NA,NA,NA,NA,NA,NA,800,100,800
