uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,recordedBy,measuredBy
422f2054-2d88-4869-9492-61ee56022032,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.09881,NA,single bole tree,10.6,130,7.6,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
ade0609c-9eef-49bf-a51e-ebc9234a33b3,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.12563,NA,single bole tree,12.0,130,6.1,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
bc9bb39e-0bdb-41f3-b2fb-e152acd14a49,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.04982,NA,single bole tree,43.9,130,21.2,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
fcda2fa7-a5cb-4058-8595-d17d12189372,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.03557,NA,single bole tree,27.2,130,16.9,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
a2ba30ed-ae7a-4e35-a12a-1f7e4a0fda34,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.03535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
b5f6a1fd-60f3-479b-afa4-adaa265e1fff,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.04916,NA,single bole tree,28.5,130,18.9,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
5b1ed00b-de19-470a-b44e-7985cfe04c91,DELA_037.basePlot.vst,2017-10-19,vst_DELA_2017,D08,DELA,DELA_037,NEON.PLA.D08.DELA.04948,NA,single bole tree,25.1,130,13.5,NA,NA,NA,NA,NA,NA,NA,NA,96e8a9c65c646c49ca06533b9befc696,8e9d20be4304174d1ec5ecc34cf72930
7139c32f-e155-4ba1-9bf5-9e14c0e3347d,DELA_039.basePlot.vst,2017-10-23,vst_DELA_2017,D08,DELA,DELA_039,NEON.PLA.D08.DELA.03986,NA,single bole tree,27.9,130,14.5,NA,NA,NA,NA,NA,NA,NA,NA,b16153efedcab9ba9d4f731e0e486b8e,8e9d20be4304174d1ec5ecc34cf72930
9b474820-8e89-4c6d-902c-b26656701981,DELA_039.basePlot.vst,2017-10-23,vst_DELA_2017,D08,DELA,DELA_039,NEON.PLA.D08.DELA.03920,NA,single bole tree,25.4,130,15.1,NA,NA,NA,NA,NA,NA,NA,NA,b16153efedcab9ba9d4f731e0e486b8e,8e9d20be4304174d1ec5ecc34cf72930
50028f91-3cef-4bbe-a407-40e458a13449,DELA_039.basePlot.vst,2017-10-23,vst_DELA_2017,D08,DELA,DELA_039,NEON.PLA.D08.DELA.03946,NA,single bole tree,15.5,130,9.7,NA,NA,NA,NA,NA,NA,NA,NA,b16153efedcab9ba9d4f731e0e486b8e,8e9d20be4304174d1ec5ecc34cf72930
