uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter
374f512d-1302-4893-bbe3-cc5259e58db4,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09710,NA,sapling,1.1,10,1.5,NA,NA,NA,NA,NA,NA,NA,NA
a852d549-f708-47be-8b13-0f7b93577960,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09713,NA,small tree,1.1,130,1.7,NA,NA,NA,NA,NA,NA,NA,NA
5ea19891-c58f-47dd-8554-a66bb44fb1b7,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09715,NA,sapling,1.3,10,1.4,NA,NA,NA,NA,NA,NA,NA,NA
dccc6356-555b-4298-a1e9-4e74b3df5826,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09711,NA,sapling,1.0,10,0.9,NA,NA,NA,NA,NA,NA,NA,NA
c0cce7cf-5a70-4398-855b-9b03d9431e8c,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.01370,NA,small shrub,1.2,10,1.2,NA,NA,NA,1.8,1.5,NA,inverted cone,NA
a6a970fd-faed-41a1-a536-1b4418da748e,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.01350,NA,sapling,1.5,10,1.5,NA,NA,NA,NA,NA,NA,NA,NA
54326f1d-b2e3-4d7c-994c-be3db7d54d6f,HARV_001.basePlot.vst,2015-09-14,vst_HARV_2015,D01,HARV,HARV_001,caec9737320af922f669463cb0115b04,201239c79f68859821be3b816d69a79f,NEON.PLA.D01.HARV.09794,NA,sapling,1.4,10,0.9,NA,NA,NA,NA,NA,NA,NA,NA
323d3d8e-cb46-4d22-b7b7-14af6c68c644,HARV_001.basePlot.vst,2015-09-14,vst_HARV_2015,D01,HARV,HARV_001,caec9737320af922f669463cb0115b04,201239c79f68859821be3b816d69a79f,NEON.PLA.D01.HARV.09798,NA,sapling,1.0,10,0.8,NA,NA,NA,NA,NA,NA,NA,NA
05c957db-1eae-4ae8-a0b7-25780886274c,HARV_027.basePlot.vst,2015-09-16,vst_HARV_2015,D01,HARV,HARV_027,8d6e06c36d180a9f5e15d5c752a03331,68d6963781c783a82f35ef6a847dbac3,NEON.PLA.D01.HARV.09780,NA,sapling,1.0,10,1.1,NA,NA,NA,NA,NA,NA,NA,NA
68fff1c2-af02-4948-85c3-ba984c828b4c,HARV_027.basePlot.vst,2015-09-16,vst_HARV_2015,D01,HARV,HARV_027,201239c79f68859821be3b816d69a79f,68d6963781c783a82f35ef6a847dbac3,NEON.PLA.D01.HARV.01740,NA,NA,16.7,130,16.6,NA,NA,NA,8.9,4.2,Mostly shaded,NA,NA
