uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,recordedBy,measuredBy
e908c18b-25d4-4ee8-ad0e-682d0b2a910b,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04171,single bole tree,11.8,130,9.3,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
ff9669cb-c1d6-452a-8ada-a952f1aa90f7,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04178,single bole tree,14.6,130,10.5,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
c59df076-f1d6-400f-a5df-4b65c8c85e88,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04183,single bole tree,12.5,130,8.7,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
997c279d-93d0-4b3d-920f-c9bf41337aee,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04143,single bole tree,11.5,130,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
c9d81ca0-15ac-4184-8142-78d27aa99365,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
2aa6008e-2185-4a0c-b1cc-23f032af0a55,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04198,single bole tree,13.2,130,12.8,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
919ea514-6fa9-4299-b40d-8d2b1dcd8b1f,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04189,multi-bole tree,40.7,130,24.6,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
ce3d68e6-508f-4229-bad1-d0fd03d40d81,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04144,single bole tree,35.3,130,19.2,NA,NA,NA,NA,NA,NA,NA,NA,3c633be20fa6014632052ef902b06465,04603f1d87d3c8438f81ea47aae51c71
06b83736-4fdc-4441-8114-1f7d39c63b82,DELA_037.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_037,NEON.PLA.D08.DELA.12563,single bole tree,12.7,130,7.6,NA,NA,NA,NA,NA,NA,NA,NA,04603f1d87d3c8438f81ea47aae51c71,3c633be20fa6014632052ef902b06465
4bb36257-378d-448e-b27e-41ad734f21c0,DELA_037.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_037,NEON.PLA.D08.DELA.04982,single bole tree,46.1,130,20.8,NA,NA,NA,NA,NA,NA,NA,NA,04603f1d87d3c8438f81ea47aae51c71,3c633be20fa6014632052ef902b06465
