uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter
7a384fda-8f27-4336-acfd-52372d2b60ba,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.10384,NA,sapling,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,1.4
4e7225c5-1569-4b3e-a96f-83e0ee61e94c,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09562,NA,small tree,5.6,130,4.5,NA,NA,NA,NA,NA,NA,NA,NA
010da8b9-0074-4cfb-9be4-cd1e54a7d40b,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.10380,NA,sapling,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,1.0
8c299ddd-72cf-4b45-99eb-b956f6b1a127,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09559,NA,single bole tree,13.5,130,7.7,NA,NA,NA,NA,NA,NA,NA,NA
91f188ca-ac9e-4082-a3a4-1db970c1c5c4,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.05180,NA,single bole tree,41.8,130,24.6,NA,NA,NA,NA,NA,NA,NA,22.9
a47f4005-57f2-4157-8aa7-fd31c87ac829,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.10381,NA,sapling,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,1.2
aab7b450-bb3d-4c97-b2f2-480d68a10b29,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.05919A,NA,multi-bole tree,26.5,130,9.9,NA,9.9,10.0,NA,NA,NA,NA,NA
55ed59e1-d0e2-4638-83f7-c351047a32db,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.09555,NA,small tree,6.7,130,4.6,NA,NA,NA,NA,NA,NA,NA,NA
a139903c-a782-426f-990f-7492537318e6,HARV_037.basePlot.vst,2016-09-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,NEON.PLA.D01.HARV.10385,NA,small tree,1.4,130,1.9,NA,NA,NA,NA,NA,NA,NA,NA
dadb62f0-5e26-4a18-b593-958f2583d05c,HARV_044.basePlot.vst,2016-09-28,vst_HARV_2016,D01,HARV,HARV_044,2970fa47ca07eb507528520037f7fa84,d8b5a36670e2ec04f80023ca6e581df6,NEON.PLA.D01.HARV.10409,NA,single shrub,1.9,130,3.1,1.1,NA,NA,3.0,2.5,NA,ellipsoid or sphere,2.6
24d37896-441c-4e59-ab2d-1c1d77db7f44,HARV_044.basePlot.vst,2016-09-28,vst_HARV_2016,D01,HARV,HARV_044,2970fa47ca07eb507528520037f7fa84,d8b5a36670e2ec04f80023ca6e581df6,NEON.PLA.D01.HARV.10436A,NA,multi-bole tree,17.2,130,NA,NA,7.4,14.0,NA,NA,NA,NA,NA
296f8d7f-39f7-42b6-aadf-ff32cb45a0a1,HARV_044.basePlot.vst,2016-09-28,vst_HARV_2016,D01,HARV,HARV_044,2970fa47ca07eb507528520037f7fa84,d8b5a36670e2ec04f80023ca6e581df6,NEON.PLA.D01.HARV.10432,NA,single bole tree,19.9,130,10.8,NA,NA,NA,NA,NA,NA,NA,NA
574c25a5-d11d-4a82-b7a5-9af3e0edec2d,HARV_044.basePlot.vst,2016-09-28,vst_HARV_2016,D01,HARV,HARV_044,2970fa47ca07eb507528520037f7fa84,d8b5a36670e2ec04f80023ca6e581df6,NEON.PLA.D01.HARV.10402,NA,small tree,1.4,130,3.0,NA,NA,NA,NA,NA,NA,NA,NA
314d019d-1dd5-4a8e-b065-a24d7a20dca8,HARV_044.basePlot.vst,2016-09-28,vst_HARV_2016,D01,HARV,HARV_044,2970fa47ca07eb507528520037f7fa84,d8b5a36670e2ec04f80023ca6e581df6,NEON.PLA.D01.HARV.10402,NA,small tree,1.3,130,3.0,NA,NA,NA,NA,NA,NA,NA,NA
