uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter
5d7b9120-641e-4171-a774-2c1046d2109b,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.08341,NA,single shrub,2.7,130,4.5,NA,NA,NA,2.8,1.3,NA,cylinder,3.2
3f13cb8b-be09-4b50-a7ba-d587b0900586,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.08400,NA,small shrub,NA,NA,1.6,NA,NA,NA,1.3,1.0,NA,cylinder,1.8
2b3e8842-7d83-4724-bfc8-163eabb3c8d9,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.03231,NA,single shrub,2.8,130,4.1,NA,NA,NA,2.0,1.0,NA,cylinder,3.6
68e68900-c777-45f3-8afc-8af631186dbc,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.08382,NA,single shrub,2.4,130,2.5,NA,NA,NA,1.8,1.6,NA,cylinder,2.9
2bc02059-6e18-4e47-8ba2-e0e2ab086578,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04946,NA,small tree,3.0,130,2.3,NA,NA,NA,NA,NA,NA,NA,NA
be4fcfc8-6f3a-4b67-ae0f-a8d5171a77be,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04927,NA,single shrub,1.5,130,3.3,NA,NA,NA,1.0,0.8,NA,cylinder,1.7
84f448ff-cc54-4ba2-ba28-932b5b4bb35f,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04836,NA,single shrub,1.3,130,1.8,NA,NA,NA,0.6,0.5,NA,cylinder,2.6
d2b844f4-9c3d-4ec1-8787-4708f9be7cbe,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.08341,NA,single shrub,2.8,130,4.5,NA,NA,NA,2.8,1.3,NA,cylinder,3.7
a4653d42-d82e-4867-9141-c442a0bb9e98,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.03409,NA,small shrub,NA,NA,2.0,NA,NA,NA,1.2,0.6,NA,cylinder,1.5
f3febf0e-5e8d-4df0-9122-113d49e9d9ad,GUAN_019.basePlot.vst,2016-06-01,vst_GUAN_2016,D04,GUAN,GUAN_019,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04832,NA,small shrub,NA,NA,1.7,NA,NA,NA,0.8,0.6,NA,cylinder,2.7
