uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,recordedBy,measuredBy
e2131a65-9624-452e-a798-b8af7a665651,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03671,single bole tree,23.7,140,16.8,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
910d0c03-7011-47f5-aa78-023879e3a8f7,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03665,multi-bole tree,40.9,130,18.7,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
8e22b263-1759-49d7-9363-957438ede3cd,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03957,single bole tree,10.9,130,7.8,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
756fc980-6ac8-4a5e-809a-5acf020e728c,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03976,single bole tree,26.8,130,18.1,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
e7b0e522-9bac-43f1-9d93-3deb77004b64,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03928,single bole tree,14.3,130,13.6,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
75b22fc7-c82b-4cf3-a5a0-ce142f4a77a7,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03946,single bole tree,11.5,130,10.3,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
21dc1246-187e-4309-b7af-f6b2daea0ba9,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.04633,single bole tree,11.2,130,9.9,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
5d553364-249b-443b-8a40-da7e0129951f,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03921,single bole tree,15.4,130,14.0,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
b80e0c88-6016-4131-adeb-ca0656e788a0,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03677,small tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
ffa43fe4-f866-4e5a-8a18-a18117ab04c7,BART_073.basePlot.vst,2017-08-28,vst_BART_2017,D01,BART,BART_073,NEON.PLA.D01.BART.03937,single bole tree,15.1,130,9.5,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
