uid,namedLocation,date,eventID,plotID,individualID,growthForm,plantStatus,stemDiameter,measurementHeight,height
3304e563-a6c4-47fd-9150-813f1b61b53e,GUAN_061.basePlot.vst,2016-11-07,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00890,single shrub,Standing dead,1.4,130,1.5
dfd9df9a-1749-4fd3-b61d-437f981384f3,GUAN_061.basePlot.vst,2016-11-07,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.08165,NA,Live,1.3,130,NA
67b078b6-826b-4573-8e5a-d68ca647f2ea,GUAN_061.basePlot.vst,2016-11-07,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00890,NA,Standing dead,1.4,130,1.5
bff0d0e3-94e5-4ecc-a7cf-d9e51a0945ec,GUAN_061.basePlot.vst,2016-11-07,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.08165,liana,Live,1.3,130,NA
103843cb-eb4b-4066-99f6-08a4d70dad56,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.01176,NA,Live,NA,NA,1.8
663bc3f3-834f-486b-bf1d-581c83824853,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.08155,NA,Live,NA,NA,1.9
b1e465c7-00cf-4888-85ea-633266e0f9f3,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.08197,NA,Standing dead,1.2,130,NA
922da2a3-38af-4f1d-8a34-fe7017a70811,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,2,130,2.7
a4bb7e34-feee-47f7-8006-e418a7221a80,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,NA,NA,2.7
e2e08e80-7a26-4eb5-93aa-1b0ac71c14b0,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,2.3,130,2.7
fc8cf989-7c06-43d3-89b7-a12000c61734,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.01176,small shrub,Live,NA,NA,1.8
5a89a340-5417-4e86-b59d-ad16b6735ff2,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,2.8,130,2.7
44e7bf38-3ec2-4be9-ac63-625d7ed8a9b1,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Standing dead,1.3,130,2.7
7430467b-cefc-4d46-b4c7-4717f796ecbd,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.08155,small shrub,Live,NA,NA,1.9
5c462ba1-5b16-498a-8551-eff72094e79a,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Standing dead,2.9,130,2.7
20579efd-60fb-4bca-97f9-535bdc72cffb,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,3.5,130,2.7
4c985d41-18e7-40ec-bc48-56c2f30d6501,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,3.2,130,2.7
2aa48c72-2e32-4ea6-ba8a-b8f3108f04e4,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Standing dead,2.1,130,2.7
decceb07-28ba-438a-bc03-969ebec887c7,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,1.9,130,2.7
0a84b462-81b0-4091-b0a1-a614c3d9322b,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.08175,small shrub,Live,NA,NA,1.9
0fab5fcb-38b9-4bb9-b995-35d8e9612f8e,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.01127,NA,No longer qualifies,NA,NA,NA
add619ff-8a37-4d82-8351-bdf15846b4b6,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Standing dead,1.8,130,2.7
e5c15312-df68-4716-a702-00c8af9a5b1c,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Standing dead,NA,NA,2.7
9b8c9e2a-7ebb-4dfd-ba86-bec38a3277b9,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,1.3,130,2.7
1630d2dd-6360-41d0-b636-8b93eb709c59,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Standing dead,2,130,2.7
f7ca7f8f-906e-485a-8310-7dd1ec7bc4fe,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,3.2,130,2.7
9ebb8963-bb25-42b1-acca-85b43ab8aeb0,GUAN_061.basePlot.vst,2016-11-09,vst_GUAN_2016,GUAN_061,NEON.PLA.D04.GUAN.00946,single shrub,Live,2.5,130,2.7
