uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,recordedBy,measuredBy
fd0b1f07-cfbb-4a8e-98cc-f3d835100469,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01821,small shrub,NA,NA,1.5,NA,NA,NA,1.0,0.8,NA,inverted cone,1.0,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
b30719a6-8150-4261-9182-e2d3e09dc99d,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05923,small shrub,NA,NA,1.0,NA,NA,NA,0.8,0.6,NA,inverted cone,1.4,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
06a26343-fc3b-401b-bc16-405a097cbfef,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05930,small shrub,NA,NA,1.6,NA,NA,NA,1.1,0.7,NA,inverted cone,1.8,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
253e5031-c01b-49cc-b2d3-7a915ecabdca,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01821,small shrub,NA,NA,1.5,NA,NA,NA,1.0,0.8,NA,inverted cone,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
40a56009-195b-4486-8aee-87848f7fbfa9,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05941,small shrub,NA,NA,1.8,NA,NA,NA,1.0,0.9,NA,inverted cone,1.4,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
99292b22-8771-4cd2-af38-a0aeda22ebf2,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05931,small shrub,NA,NA,1.5,NA,NA,NA,0.9,0.8,NA,inverted cone,1.3,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
3e00e9e6-48db-45a5-91fc-c74eea67b2ad,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01822,small shrub,NA,NA,1.4,NA,NA,NA,0.9,0.6,NA,inverted cone,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
e47fcd9e-d361-48e6-96c2-ba7adb43b7ca,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05945,small shrub,NA,NA,1.5,0.3,NA,NA,0.6,0.6,NA,ellipsoid or sphere,1.5,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
3592e097-47a9-418a-9d26-6fb75179d38e,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.13019,small shrub,NA,NA,1.4,0.5,NA,NA,0.8,0.5,NA,ellipsoid or sphere,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
d0e90c28-7436-4ed3-a4bd-48c795d075a2,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05927,small shrub,NA,NA,1.7,0.7,NA,NA,0.8,0.8,NA,ellipsoid or sphere,1.7,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
6b33db99-9b93-47fc-b689-c4c4718cc804,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01844,small shrub,NA,NA,1.5,NA,NA,NA,0.7,0.7,NA,inverted cone,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
e5f9437d-2ee2-475b-a88d-f4da7680d3ca,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05925,small shrub,NA,NA,1.7,NA,NA,NA,1.1,0.6,NA,inverted cone,1.5,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
576751c7-6842-45ae-ae8b-9df65576e5ca,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05929,small shrub,NA,NA,1.6,0.4,NA,NA,1.0,0.8,NA,ellipsoid or sphere,2.1,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
da6fae6c-2f38-4bf9-9cf1-a34638e75de2,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05933,small shrub,NA,NA,1.3,0.4,NA,NA,0.7,0.5,NA,ellipsoid or sphere,1.7,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
421fa1c3-1c76-4357-9467-9b6d2bb1f026,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01836,small shrub,NA,NA,1.2,NA,NA,NA,0.6,0.4,NA,inverted cone,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
30ee5912-6a0b-4042-8fc3-d77a75497878,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01842,small shrub,NA,NA,1.2,0.5,NA,NA,0.5,0.4,NA,ellipsoid or sphere,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
581ff3a6-ecad-4cea-8354-65999867cf8c,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05948,small shrub,NA,NA,1.5,NA,NA,NA,1.1,0.7,NA,inverted cone,2.0,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
99ff105e-277a-42d8-83b4-96866de14295,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05949,small shrub,NA,NA,1.3,NA,NA,NA,0.8,0.5,NA,inverted cone,2.0,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
08f76ac3-cb09-4e20-9ab8-efec53f85e53,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05941,small shrub,NA,NA,1.8,NA,NA,NA,1.0,0.9,NA,inverted cone,1.7,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
60bd6767-8130-482d-862f-c94cf1d1f66c,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05926,small shrub,NA,NA,1.5,0.6,NA,NA,1.8,1.5,NA,ellipsoid or sphere,1.2,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
0e279272-a0de-4f63-8287-12aed99bf9fc,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01838,small shrub,NA,NA,1.6,0.6,NA,NA,0.7,0.5,NA,ellipsoid or sphere,1.1,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
8225498c-34b9-4828-8f1a-5dc0f04ec5bd,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05935,small shrub,NA,NA,1.6,NA,NA,NA,0.7,0.5,NA,inverted cone,1.7,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
39136b0a-8db6-4d73-969e-c50f524c4c9a,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05928,small shrub,NA,NA,1.7,NA,NA,NA,1.3,0.9,NA,inverted cone,2.8,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
27b8824c-da87-4aba-8dab-a53fe108e6ec,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05928,small shrub,NA,NA,1.7,NA,NA,NA,1.3,0.9,NA,inverted cone,2.5,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
6c0346e4-af67-4186-8da4-3ae4b5da7f27,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.13020,small shrub,NA,NA,1.0,NA,NA,NA,0.3,0.2,NA,inverted cone,1.0,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
ed2644a7-c2c4-4213-9956-92a21e740cc2,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01821,small shrub,NA,NA,1.5,NA,NA,NA,1.0,0.8,NA,inverted cone,1.1,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
77d52f46-663e-4e18-b00a-2d0b1ff2de92,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05938,small shrub,NA,NA,1.6,NA,NA,NA,1.6,1.2,NA,inverted cone,1.8,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
65f70e2f-2f7d-4722-9c28-c525d3c129c0,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05934,small shrub,NA,NA,1.4,NA,NA,NA,0.9,0.7,NA,inverted cone,1.9,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
662e167e-0015-4ac8-98c7-58f709f05d23,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01844,small shrub,NA,NA,1.5,NA,NA,NA,0.7,0.7,NA,inverted cone,1.1,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
93bb5773-a900-494f-85dd-0d1afd70ebee,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.05923,small shrub,NA,NA,1.0,NA,NA,NA,0.8,0.6,NA,inverted cone,1.6,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
b00af32e-90f6-470d-8a01-a2fb606685ef,BLAN_055.basePlot.vst,2016-11-02,vst_BLAN_2016,D02,BLAN,BLAN_055,NEON.PLA.D02.BLAN.01822,small shrub,NA,NA,1.4,NA,NA,NA,0.9,0.6,NA,inverted cone,1.3,71edee7b3efbcc85e197466b2f26da7b,1f99467eb65a6bce055fb289e2523219
