uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,recordedBy,measuredBy
f7363795-79c1-4c13-b786-2be81e06a2af,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.05751,single bole tree,15.3,130,17.2,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
e6852c6e-1734-46e8-b47e-9ba6840aa30b,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.05742,single bole tree,18.2,130,10.8,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
35adf6e2-fad7-4370-88a5-0cd378312fd3,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.10616,single bole tree,15.5,130,9.2,NA,9.2,5.0,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
fde5df31-ef74-47cb-8301-71007e697092,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.10822,single bole tree,13.0,130,6.9,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
885a3c3b-8699-41e7-940b-004405e0959a,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.05754,single bole tree,10.6,130,13.9,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
8449ef7c-cda5-46c7-bd27-5b139268b2af,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.10823,single bole tree,11.2,130,8.4,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
424ce187-d659-4b3c-89de-2b4e241b4447,HARV_038.basePlot.vst,2017-08-24,vst_HARV_2017,D01,HARV,HARV_038,NEON.PLA.D01.HARV.05708,single bole tree,14.4,130,11.0,NA,NA,NA,NA,NA,NA,NA,NA,5a5381f8a9c49e933ae232f23570e02d,521ed1ff5d1a4cda901a7232ba335fae
259cd2cd-0f5c-4428-b95e-3b83437b90e8,HARV_044.basePlot.vst,2017-08-28,vst_HARV_2017,D01,HARV,HARV_044,NEON.PLA.D01.HARV.10432,single bole tree,18.8,130,11.2,NA,NA,NA,NA,NA,NA,NA,NA,3be9691fc06e125e6c2b316fc6c6be4b,1fb0ab702a1e349ebe60576a6a07ab87
9ed7fdbc-228d-4ddc-9748-60b20c944608,HARV_044.basePlot.vst,2017-08-28,vst_HARV_2017,D01,HARV,HARV_044,NEON.PLA.D01.HARV.10433,single bole tree,21.6,130,10.2,NA,NA,NA,NA,NA,NA,NA,NA,3be9691fc06e125e6c2b316fc6c6be4b,1fb0ab702a1e349ebe60576a6a07ab87
d8d08817-2440-476a-9046-f76579f86916,HARV_044.basePlot.vst,2017-08-28,vst_HARV_2017,D01,HARV,HARV_044,NEON.PLA.D01.HARV.10417,single bole tree,11.1,130,6.5,NA,NA,NA,NA,NA,NA,NA,NA,3be9691fc06e125e6c2b316fc6c6be4b,1fb0ab702a1e349ebe60576a6a07ab87
