uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter
279cddeb-d1ae-44c0-adbe-31315b4f7301,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.05102,NA,liana,1.0,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
51e27023-55d6-49bf-a50e-cd80f779d68b,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04311,NA,single shrub,1.0,130,3.7,NA,NA,NA,4.0,1.6,NA,inverted cone,1.3
d58bd6c3-d1ec-43b2-8371-bdb17f42b523,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04343,NA,single shrub,1.9,130,2.7,NA,NA,NA,1.2,1.0,NA,cylinder,2.4
50df7b59-d309-407e-9aba-179b04a1141f,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.05170,NA,single shrub,4.9,130,4.3,NA,NA,NA,1.6,1.2,NA,cylinder,7.0
0d28686e-7d4e-4b52-9c1f-cf78759b5e18,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04309,NA,single shrub,2.1,130,1.6,NA,NA,NA,1.6,0.8,NA,inverted cone,4.3
2758618d-26a1-4264-9e36-374681abe29e,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04308,NA,liana,2.0,140,NA,NA,NA,NA,NA,NA,NA,NA,NA
dff0414c-9021-44bb-93b7-d66905640bc2,GUAN_008.basePlot.vst,2016-04-01,vst_GUAN_2016,D04,GUAN,GUAN_008,2c996e13a32125e8feeb83b3a351b7cf,b0ad242e706bf8329644047f81490652,NEON.PLA.D04.GUAN.04311,NA,single shrub,2.4,130,3.7,NA,NA,NA,4.0,1.6,NA,inverted cone,3.1
3f9d4334-273c-40f8-ac9c-749d9523bf36,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01822,NA,liana,1.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
08883aed-9a1f-4b2e-9b50-1de45f03205b,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02083,NA,single shrub,3.2,130,4.4,NA,NA,NA,1.7,1.7,NA,cylinder,4.0
77488801-adef-4818-a40a-07b7929324ea,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01883,NA,liana,2.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
8d4c851a-7b50-4eee-a22c-218c9adbed7c,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05100,NA,multi-bole tree,13.0,130,5.2,NA,NA,NA,6.3,4.7,Mostly shaded,NA,NA
965f11dc-8d0e-44fe-92eb-e7930621bda6,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05100C,NA,multi-bole tree,4.4,130,2.6,NA,NA,NA,6.3,4.7,Mostly shaded,NA,NA
42931138-55f4-46a2-a6df-e2f6a747068e,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01877,NA,liana,1.2,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
d89315a9-1cf9-42b0-9001-e0cbf2991005,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02093,NA,single shrub,4.4,130,3.1,NA,NA,NA,1.4,1.3,NA,cylinder,2.3
e43a56d8-d2dd-4e09-8003-d844c517098e,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02084,NA,single shrub,2.8,130,3.6,NA,NA,NA,1.3,1.2,NA,cylinder,4.6
c9aa7005-6dc2-49c6-9ac9-68267d35266a,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02071D,NA,multi-bole tree,4.9,130,5.7,NA,NA,NA,6.0,5.3,Partially shaded,NA,NA
3d716c24-42bb-4e73-934a-ab135a8dc77c,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02067,NA,single bole tree,22.1,130,4.4,NA,NA,NA,3.9,3.6,Full sun,NA,NA
6e39885d-5f6c-4508-8912-5ea38dd3cd91,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05117,NA,multi-bole tree,10.8,NA,4.2,NA,NA,NA,3.8,3.5,Full sun,NA,NA
078b7223-2fe0-4595-9a73-c375d9fb5c61,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05121,NA,single shrub,4.8,130,3.9,NA,NA,NA,2.9,1.8,NA,cylinder,9.4
14fc7bcc-19ba-4e9e-83dd-68b88bf80d50,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02064C,NA,multi-bole tree,9.0,130,5.3,NA,NA,NA,5.4,4.7,Full sun,NA,NA
f18f41e3-c520-4bc2-bbf8-1abbd8bd053c,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02096,NA,single shrub,1.4,130,3.9,NA,NA,NA,1.2,0.9,NA,cylinder,1.9
07585823-a84d-4622-af40-2a202b521064,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02100,NA,sapling,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,1.2
d141812b-91b8-4d52-9440-aad81d643ecf,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02063,NA,single bole tree,10.2,130,5.1,NA,NA,NA,2.4,2.0,Full sun,NA,NA
fa5a415f-d1db-49cd-8dd2-5a9ef8007bb5,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02107B,NA,multi-bole tree,6.5,130,7.6,NA,NA,NA,4.8,4.5,Open grown,NA,NA
f758976f-bcee-4f85-bc52-6e98bbea1262,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01880,NA,liana,2.3,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
afb8e7df-d354-4d44-bbe8-d64b2a290992,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05142,NA,small tree,3.3,130,3.1,NA,NA,NA,NA,NA,NA,NA,NA
12631f67-27a5-4e5b-9749-d012fc558d58,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02148,NA,single shrub,2.3,130,2.7,NA,NA,NA,1.4,0.8,NA,cylinder,2.7
9ef8375e-e49b-4361-8e5f-983d1fdcb916,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02137,NA,single shrub,3.0,130,4.1,NA,NA,NA,1.8,1.2,NA,cylinder,4.4
74511bee-02f2-4ce2-a0fe-c7dbc8a3f863,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02097,NA,single shrub,2.8,130,3.4,NA,NA,NA,1.0,0.8,NA,cylinder,3.9
0a819c67-4036-4724-9024-b41758d928c9,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05158,NA,sapling,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,1.0
6f9e4630-75a6-4c79-82b8-ceb4a98607ae,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02079,NA,single shrub,1.3,130,2.8,NA,NA,NA,0.8,0.7,NA,cylinder,1.7
ccbb3780-6d35-4a48-9486-92eb9059ffc7,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02081,NA,single shrub,3.9,130,5.1,NA,NA,NA,1.4,1.0,NA,cylinder,4.9
96c71f47-d414-41fd-9f61-bc82030cae55,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02164,NA,single shrub,1.5,130,3.2,NA,NA,NA,1.0,0.9,NA,cylinder,2.3
fb5d4974-4234-4783-9be3-efc35dae85c2,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02135,NA,small tree,5.3,130,4.0,NA,NA,NA,NA,NA,NA,NA,NA
