uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter
a81ba8f8-071d-468c-b48c-9bbcf20296b2,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,55f9d85f5d3691c3d9f426e60ffba8cb,3036fcf33800046862aa457a94f704a8,NEON.PLA.D02.BLAN.09908,NA,small tree,1.8,130,2.8,NA,NA,NA,NA,NA,NA,NA,NA
5a70bdba-7ea9-42a8-9dd6-035493dd4769,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,55f9d85f5d3691c3d9f426e60ffba8cb,3036fcf33800046862aa457a94f704a8,NEON.PLA.D02.BLAN.10363,NA,liana,1.2,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
771f9d58-08cb-4530-b987-ccda000d9755,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,55f9d85f5d3691c3d9f426e60ffba8cb,3036fcf33800046862aa457a94f704a8,NEON.PLA.D02.BLAN.09902,NA,liana,6.8,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
16f87dcf-5481-4b48-9420-3a82961aa725,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,55f9d85f5d3691c3d9f426e60ffba8cb,3036fcf33800046862aa457a94f704a8,NEON.PLA.D02.BLAN.10301,NA,small tree,1.1,130,2.4,NA,NA,NA,NA,NA,NA,NA,NA
07ee6e11-fa83-4ed2-a4ba-c32d1dd5273a,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,55f9d85f5d3691c3d9f426e60ffba8cb,3036fcf33800046862aa457a94f704a8,NEON.PLA.D02.BLAN.09901,NA,liana,2.1,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
9d79d543-cca6-43b9-b4de-67149b74281c,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,1f99467eb65a6bce055fb289e2523219,714f4b80bfc83cdfb05d924dd2fd3384,NEON.PLA.D02.BLAN.00072,NA,liana,1.4,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fb80d1f-70a8-4e0a-9a20-f97d0c40e045,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,3036fcf33800046862aa457a94f704a8,075a9550a0d5824e5e65e95bac1c1513,NEON.PLA.D02.BLAN.10581,NA,single bole tree,10.2,130,6.6,NA,NA,NA,NA,NA,Mostly shaded,NA,NA
4591fa11-142e-4e56-9823-68f4fa1ff4cd,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,55f9d85f5d3691c3d9f426e60ffba8cb,74358056f16192a0cbee941ec34b70c9,NEON.PLA.D02.BLAN.10639,NA,sapling,1.5,10,1.4,NA,NA,NA,NA,NA,NA,NA,NA
a278ccc1-7ac8-4a29-9130-657c234fc73f,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,1f99467eb65a6bce055fb289e2523219,714f4b80bfc83cdfb05d924dd2fd3384,NEON.PLA.D02.BLAN.08174,NA,liana,1.1,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
ac2a3a34-45a0-4547-b43d-04fef6786e46,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,74358056f16192a0cbee941ec34b70c9,075a9550a0d5824e5e65e95bac1c1513,NEON.PLA.D02.BLAN.10351,NA,single bole tree,14.9,130,13.9,NA,NA,NA,5.6,5.2,Mostly shaded,NA,NA
