uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,recordedBy,measuredBy
61865908-1c7c-49c8-9f89-5ae3f089582d,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,NEON.PLA.D01.BART.00319,NA,single bole tree,42.1,130,18.5,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
4ea60eb3-a457-4d9c-a4c9-14e71475a197,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.04072,NA,single bole tree,60.7,130,23.2,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
9ae3ad17-a042-4c70-a9d7-3f7ba9415ba2,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03611,NA,single bole tree,40.5,130,14.5,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
5726b6eb-c312-425a-b0a4-bba56507ed45,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,NEON.PLA.D01.BART.02775,NA,single bole tree,12.0,130,11.7,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
43ce3145-c557-452c-adbe-e2b0c0986287,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03083,NA,single bole tree,30.3,130,18.6,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
1511fe53-98ce-45f3-9354-4e9f545c11b9,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03822,NA,single bole tree,29.2,130,18.5,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
e0b2770d-41aa-4423-a4d7-681247f27a33,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03969,NA,single bole tree,10.1,130,11.6,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
2c704490-7e38-4cf3-8483-2bb6e063c17b,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.03599,NA,single bole tree,27.0,130,10.2,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
e136c8eb-17c2-47e8-ad53-a95f606132d3,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03066,NA,single bole tree,41.6,130,21.6,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
6f9030aa-bdfb-4768-a937-679777da96cf,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,NEON.PLA.D01.BART.00875,NA,single bole tree,19.3,130,14.9,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
ac7d8ceb-2658-40a1-943b-9586bf794627,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03703,NA,single bole tree,24.4,130,18.1,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
1494401c-9282-4e67-b0af-1991aceab90d,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,NEON.PLA.D01.BART.00331,NA,single bole tree,24.9,130,18.9,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
fc2501fc-cc6b-41f4-be5a-4afdc1eeb069,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.02905,NA,single bole tree,28.7,130,15.8,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
05ab96a2-02e3-4955-a433-4f7f9fea3aad,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,NEON.PLA.D01.BART.02776,NA,single bole tree,39.0,130,20.3,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
66a9dac9-2b7c-4c68-bd3b-0e6c5c012770,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,NEON.PLA.D01.BART.00318,NA,single bole tree,25.9,130,18.2,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
ca7f3ce1-e561-49e6-8dbd-f29c6cf066e1,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.04073,NA,single bole tree,30.9,130,14.7,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
9c378730-1615-4be8-b0c1-24b86f89baa6,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,NEON.PLA.D01.BART.02963,NA,single bole tree,41.0,130,21.2,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
56b63862-c869-4411-9f1f-7bedaed95ae4,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03462,NA,single bole tree,29.8,130,10.4,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
330c9f8e-73b0-43eb-b633-c9e374b42a6a,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03068,NA,single bole tree,21.5,130,12.1,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
b0a97161-6062-4e96-b3d9-42624379dcca,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.04059,NA,single bole tree,56.4,130,18.4,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
5cd21663-1c4f-4a2a-8087-219a6ee98d20,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03079,NA,single bole tree,15.1,130,9.7,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
decb5163-2ebb-4cc4-b832-f2b30632515f,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03452,NA,single bole tree,23.0,130,14.9,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
8e639d21-3aca-4802-a448-0fb87b46885f,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03706,NA,single bole tree,29.9,130,15.3,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
12356015-7212-4ddd-80a6-e77b042e2e80,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03310,NA,single bole tree,34.0,130,14.2,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
a4ab9a76-b1d4-450c-9c9b-457f535b9818,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.02907,NA,single bole tree,15.9,130,2.2,NA,NA,NA,12.0,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
4380a67e-8231-4e41-b067-3713281ce062,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03770,NA,multi-bole tree,20.3,130,16.2,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
2af0eda1-7961-4e6c-b901-1d6f9bf1fd61,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,NEON.PLA.D01.BART.01007,NA,NA,53.0,130,21.5,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
6c2632f0-eaec-4676-b085-69a7eb843494,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.04075,NA,single bole tree,27.3,130,9.2,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
70181212-4176-496b-b06f-8febe2e0573a,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.04067,NA,single bole tree,21.3,130,9.6,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
b737418b-4ed9-4504-8b1c-704d56987bc0,BART_051.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_051,NEON.PLA.D01.BART.03593,NA,single bole tree,10.0,130,12.5,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
6edaa925-b0b7-4d64-b753-076863152e24,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.02909,NA,single bole tree,22.6,130,13.6,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
15ff5482-c72e-45e6-a586-1768ef6c5694,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03309,NA,single bole tree,24.6,130,13.6,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
ca6392f3-3c7b-4d97-aeb3-bcf275149c09,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,NEON.PLA.D01.BART.00802,NA,single bole tree,38.0,130,19.3,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
018a8465-97fb-4f09-8785-04b1662429a5,BART_039.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_039,NEON.PLA.D01.BART.03809,NA,multi-bole tree,25.6,130,12.3,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
392f1614-33b1-47c5-98c9-5efebdafb09e,BART_041.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_041,NEON.PLA.D01.BART.00312,NA,single bole tree,38.0,130,20.9,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
03b0a765-e362-4836-a573-28123d58e171,BART_034.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_034,NEON.PLA.D01.BART.00944,NA,single bole tree,28.0,130,20.3,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
6f55f28a-a3f7-4d49-a7ce-d496366edd8d,BART_050.basePlot.vst,2015-09-02,vst_BART_2015,D01,BART,BART_050,NEON.PLA.D01.BART.03078,NA,single bole tree,46.0,130,18.3,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,3be9691fc06e125e6c2b316fc6c6be4b
ed2af187-ddd1-4036-ad3b-378e3f891728,BART_033.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_033,NEON.PLA.D01.BART.02322,NA,multi-bole tree,21.0,130,16.7,NA,NA,NA,NA,NA,NA,NA,NA,fc871354fbf5b2b8279f82b7e40032d2,3be9691fc06e125e6c2b316fc6c6be4b
a9d67ce6-e84e-4960-b9f5-5f52f52d5f4d,BART_047.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_047,NEON.PLA.D01.BART.06143,NA,small tree,9.7,130,13.3,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
20205e5c-78b4-4bfd-9ae7-413d8c534e69,BART_070.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_070,NEON.PLA.D01.BART.03980,NA,single bole tree,26.8,130,20.5,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,fc871354fbf5b2b8279f82b7e40032d2
086c56f5-4a46-4aeb-99c7-9d7f74d81f76,BART_071.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_071,NEON.PLA.D01.BART.04246,NA,single bole tree,26.4,130,18.5,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
06706466-9a90-4bb5-acbf-3451466498e3,BART_071.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_071,NEON.PLA.D01.BART.04254,NA,single bole tree,25.0,130,15.8,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
336fd026-132a-4c85-8119-07925371d1b6,BART_071.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_071,NEON.PLA.D01.BART.04258,NA,single bole tree,17.5,130,10.0,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
2b2d305d-abe1-4eda-9438-57f568981584,BART_047.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_047,NEON.PLA.D01.BART.00122,NA,single bole tree,34.9,130,19.8,NA,NA,NA,NA,NA,NA,NA,NA,352bf92fef709919c49b8bf3805baa96,201239c79f68859821be3b816d69a79f
84dd3713-5fa8-4320-9779-463f3ebb43cd,BART_070.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_070,NEON.PLA.D01.BART.03871,NA,single bole tree,24.9,130,10.4,NA,NA,NA,17.0,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,fc871354fbf5b2b8279f82b7e40032d2
81e5fe85-ec16-474b-9e25-18fe93dec762,BART_070.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_070,NEON.PLA.D01.BART.03877,NA,single bole tree,24.2,130,12.9,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,fc871354fbf5b2b8279f82b7e40032d2
23ccd201-9612-4dec-9a16-6a6348bdddac,BART_032.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_032,NEON.PLA.D01.BART.03353,NA,single bole tree,42.9,130,18.8,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
9ac28506-dfae-4c25-a4a6-0be0327dc1a8,BART_032.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_032,NEON.PLA.D01.BART.03351,NA,single bole tree,30.0,130,10.0,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
8f02bbe6-18cb-4e4f-aa24-410ae64595e0,BART_070.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_070,NEON.PLA.D01.BART.03989,NA,single bole tree,41.0,130,21.5,NA,NA,NA,NA,NA,NA,NA,NA,00dcd884fa3679b510ba68961ca9637c,fc871354fbf5b2b8279f82b7e40032d2
841a0a95-c11b-4b47-8255-6faf797a2688,BART_071.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_071,NEON.PLA.D01.BART.03547,NA,single bole tree,13.3,130,12.0,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
2c5fb51d-e4ab-4883-9f51-7e3e9e498ef4,BART_071.basePlot.vst,2015-09-03,vst_BART_2015,D01,BART,BART_071,NEON.PLA.D01.BART.04247,NA,single bole tree,29.8,130,18.3,NA,NA,NA,NA,NA,NA,NA,NA,fded07b2e763e3b084f1e15cf9e3120f,201239c79f68859821be3b816d69a79f
