uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,individualID,tempShrubStemID,growthForm,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter
5b03f788-b9a7-4b52-9fcb-260df3757d61,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04499,NA,multi-bole tree,22.3,130,11.3,NA,NA,NA,NA,NA,NA,NA,NA
3a80ca3e-03c1-48bc-84d6-5b47e223bd23,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04544,NA,single bole tree,21.3,130,15.0,NA,NA,NA,NA,NA,NA,NA,NA
6d9eaa22-4784-4988-926c-a02671ec7066,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.09727,NA,liana,5.1,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
445955db-a32b-4750-8dd9-24949d183535,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04526,NA,small tree,2.3,130,2.4,NA,NA,NA,NA,NA,NA,NA,NA
f4f21db8-ca79-4ee5-8ab4-0b68d087b970,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.09730,NA,liana,2.7,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
c7abde4c-a82f-4253-8460-f865522b240b,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04514,NA,single bole tree,18.1,130,12.0,NA,9.8,NA,NA,NA,NA,NA,NA
8d11d601-1276-4fd3-8cbe-8177313ea795,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04513,NA,single bole tree,51.6,130,7.7,NA,7.7,NA,NA,NA,NA,NA,NA
66624211-c8b1-468e-80b0-b0667ce51fbc,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.09722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a62ba06e-31f6-4fa8-a9d2-995ce865023e,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04518,NA,single bole tree,38.2,130,23.2,NA,NA,NA,NA,NA,NA,NA,NA
705b324b-7937-4ce3-b414-6f400e6ea7cd,DELA_041.basePlot.vst,2018-11-13,vst_DELA_2018,D08,DELA,DELA_041,15b0144ddefac2d8301ecfb21eeff9c7,5fbe31addec16fbca089805f5ddbcf50,NEON.PLA.D08.DELA.04557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
